package,version,date,license,license_type
transform,0.0.1,2018-08-07 03:04:35.986000+00:00,MIT,Permissive
brotlipy,0.1.0,2015-10-03 16:29:16.468000+00:00,MIT,Permissive
datefinder,0.0.1.dev1,2016-01-02 22:33:36.476000+00:00,MIT,Permissive
pdbpp,0.6,2010-12-10 19:25:56.396000+00:00,BSD-3-Clause,Permissive
opentelemetry-instrumentation-psycopg2,0.12b0,2020-08-14 23:38:53.526000+00:00,Apache-2.0,Permissive
pytest-deadfixtures,0.2.0,2018-01-08 00:47:30.552000+00:00,MIT,Permissive
virtualenvwrapper,2.6,2010-12-26 17:43:59.926000+00:00,BSD-3-Clause,Permissive
virtualenvwrapper,3.2,2012-04-08 21:20:34.839000+00:00,MIT,Permissive
about-time,1.0.0,2018-08-21 01:32:06.043000+00:00,MIT,Permissive
wmctrl,0.1,2010-12-10 01:04:28.679000+00:00,BSD-3-Clause,Permissive
wmctrl,0.4,2021-04-23 16:38:44.238000+00:00,MIT,Permissive
zxcvbn,4.4.25,2018-04-11 15:28:17.284000+00:00,MIT,Permissive
tf-models-official,0.0.1.dev0,2019-10-25 18:33:28.879000+00:00,Apache-2.0,Permissive
icecream,0.1,2018-02-13 19:23:16.779000+00:00,MIT,Permissive
ngram,2.0.0b2,2007-10-23 13:13:23+00:00,LGPL-3.0-only,Weak Copyleft
ngram,3.3.0,2012-06-29 16:07:07.139000+00:00,LGPL-3.0-or-later,Weak Copyleft
ngram,4.0.0,2021-09-10 18:50:12.349000+00:00,LGPL-3.0-only,Weak Copyleft
acryl-datahub-airflow-plugin,0.0.0rc1,2022-05-02 20:06:22.112000+00:00,Apache-2.0,Permissive
tdqm,0.0.0,2020-08-19 20:06:41.517000+00:00,MPL-2.0,Weak Copyleft
bflb-iot-tool,1.0.6,2021-04-08 02:46:33.782000+00:00,MIT,Permissive
chia-rs,0.1.0,2022-04-08 01:33:46.685000+00:00,Apache-2.0,Permissive
ncclient,0.4.0,2014-01-31 00:08:51.210000+00:00,Apache-2.0,Permissive
apache-airflow-backport-providers-apache-livy,2020.5.20rc1,2020-05-17 22:38:25.283000+00:00,Apache-2.0,Permissive
gitignore-parser,0.0.2,2018-11-24 10:42:49.534000+00:00,MIT,Permissive
scylla-driver,3.21.0,2020-06-04 07:58:54.029000+00:00,Apache-2.0,Permissive
monorepo,0.1.0,2022-05-02 20:53:16.677000+00:00,MIT,Permissive
flake8-return,0.1.0,2019-02-09 19:04:37.631000+00:00,MIT,Permissive
pudb,0.90,2009-06-09 07:19:27.748000+00:00,MIT,Permissive
clearml,0.0.0a0,2020-11-05 18:31:59.454000+00:00,Apache-2.0,Permissive
wemake-python-styleguide,0.0.1,2018-03-20 13:47:05.999000+00:00,MIT,Permissive
mypy-boto3,0.1.0,2019-11-08 14:32:34.024000+00:00,MIT,Permissive
interpret-core,0.1.16,2019-09-18 11:20:37.446000+00:00,MIT,Permissive
furo,2020.8.14b5,2020-09-14 18:41:37.467000+00:00,MIT,Permissive
django-ratelimit,0.2,2013-01-04 21:39:52.839000+00:00,BSD-3-Clause,Permissive
django-ratelimit,0.5.0,2014-10-26 21:02:38.951000+00:00,Apache-2.0,Permissive
tensorflowonspark,1.0.0,2017-05-23 20:28:15.953000+00:00,Apache-2.0,Permissive
apache-airflow-providers-docker,1.0.0b1,2020-11-09 22:44:22.518000+00:00,Apache-2.0,Permissive
django-admin-rangefilter,0.1.0,2016-06-24 10:27:42.067000+00:00,MIT,Permissive
pycosat,0.6.1,2015-09-03 19:50:29.336000+00:00,MIT,Permissive
sagemaker-feature-store-pyspark,0.0.0,2021-08-27 04:17:38.948000+00:00,Apache-2.0,Permissive
pip-check,2.5,2019-08-08 11:34:50.672000+00:00,MIT,Permissive
pyright,0.0.1,2021-06-20 14:50:29.861000+00:00,MIT,Permissive
chiapos,0.1b1,2020-06-29 17:45:30.694000+00:00,Apache-2.0,Permissive
gputil,1.3.0,2018-04-09 09:10:16.817000+00:00,MIT,Permissive
publish-event-sns,0.0.1,2020-05-22 16:55:38.879000+00:00,MIT,Permissive
types-decorator,0.1.4,2021-06-13 00:55:33.962000+00:00,Apache-2.0,Permissive
json-api-doc,0.1.0,2018-05-18 19:50:01.162000+00:00,Apache-2.0,Permissive
chiabip158,0.1b1,2020-06-28 00:41:57.583000+00:00,Apache-2.0,Permissive
td-client,0.1.0.dev0,2014-12-29 03:29:25.172000+00:00,Apache-2.0,Permissive
django-localflavor,1.0,2013-07-29 10:00:47.713000+00:00,BSD-3-Clause,Permissive
pycklink,0.0.1,2021-12-15 03:01:50.404000+00:00,MIT,Permissive
pyrepl,0.8.2,2010-11-23 00:04:13.899000+00:00,MIT,Permissive
pyfunceble,0.81.0,2018-06-16 01:05:46.290000+00:00,MIT,Permissive
pyfunceble,3.1.20,2020-06-15 09:50:07.454000+00:00,Apache-2.0,Permissive
readerwriterlock,1.0.0,2018-03-31 01:06:46.691000+00:00,MIT,Permissive
gpytorch,0.2.1,2019-02-09 18:45:52.933000+00:00,MIT,Permissive
glances,1.7,2013-08-10 13:53:03.696000+00:00,LGPL-3.0-only,Weak Copyleft
apache-airflow-backport-providers-apache-spark,2020.5.20rc1,2020-05-17 22:38:36.278000+00:00,Apache-2.0,Permissive
flake8-deprecated,0.2,2016-01-20 00:22:20.776000+00:00,GPL-2.0-only,Strong Copyleft
apache-airflow-backport-providers-docker,2020.5.20rc1,2020-05-17 22:36:20.184000+00:00,Apache-2.0,Permissive
aioresponses,0.1.2,2016-11-03 21:49:08.724000+00:00,MIT,Permissive
flake8-markdown,0.1.0,2019-05-19 20:50:39.389000+00:00,MIT,Permissive
flake8-pie,0.0.4,2019-01-24 02:48:16.638000+00:00,BSD-3-Clause,Permissive
asgi-idempotency-header,0.1.0,2021-10-17 15:42:12.234000+00:00,BSD-3-Clause,Permissive
sttable,0.0.1,2019-11-23 11:04:08.585000+00:00,MIT,Permissive
azure-monitor-query,1.0.0b1,2021-06-10 20:40:08.182000+00:00,MIT,Permissive
mkdocs-autorefs,0.1.0,2021-02-17 19:54:05.710000+00:00,ISC,Permissive
pygrok,0.5.0,2015-05-09 08:53:38.636000+00:00,MIT,Permissive
pysam,0.4,2011-02-11 00:35:08.865000+00:00,MIT,Permissive
asciitable,0.5.2,2011-05-14 19:49:45.631000+00:00,BSD-3-Clause,Permissive
django-rest-passwordreset,0.9.1,2017-08-10 05:43:56.890000+00:00,BSD-3-Clause,Permissive
pyyml,0.0.1,2019-04-09 11:04:09.423000+00:00,MIT,Permissive
pylibmc,0.2,2008-09-13 13:06:04+00:00,BSD-3-Clause,Permissive
etcd3,0.2.2,2016-10-20 10:35:00.659000+00:00,Apache-2.0,Permissive
ibm-db,0.1.0,2007-11-15 22:07:06+00:00,Apache-2.0,Permissive
pytube,0.2.0,2014-09-28 04:24:11.028000+00:00,MIT,Permissive
pytube,10.8.0,2021-05-09 02:14:09.307000+00:00,Unlicense,Permissive
aiosmtplib,0.1.2,2016-04-19 23:43:36.177000+00:00,MIT,Permissive
cvxopt,1.1.6,2014-02-21 03:17:13.184000+00:00,GPL-3.0-only,Strong Copyleft
textfsm,0.3.2,2017-05-09 04:45:02.378000+00:00,Apache-2.0,Permissive
asciitree,0.1,2013-02-04 16:37:08.644000+00:00,MIT,Permissive
trafilatura,0.0.1,2019-07-17 11:13:18.201000+00:00,GPL-3.0-or-later,Strong Copyleft
pyinstrument-cext,0.2.1,2019-05-16 10:34:31.850000+00:00,BSD-3-Clause,Permissive
multiprocessing,2.6.0-0.1,2008-10-27 21:00:14+00:00,BSD-3-Clause,Permissive
django-nose,0.0.1,2009-10-01 20:02:01.229000+00:00,BSD-3-Clause,Permissive
recurly,2.0.2,2011-11-16 22:07:39.700000+00:00,MIT,Permissive
credstash,1.0,2015-04-22 14:23:47.157000+00:00,Apache-2.0,Permissive
yamlordereddictloader,0.1.0,2014-06-13 16:14:23.405000+00:00,MIT,Permissive
sounddevice,0.1.0,2015-06-20 19:20:33.041000+00:00,MIT,Permissive
mypy-boto3-events,0.1.6,2019-11-09 01:44:01.802000+00:00,MIT,Permissive
graphql-server-core,1.0.dev20170322001,2017-03-23 04:27:15.850000+00:00,MIT,Permissive
nats-py,2.0.0a1,2021-11-04 07:56:12.469000+00:00,Apache-2.0,Permissive
catkin-pkg,0.1.0,2012-09-21 04:40:28.393000+00:00,BSD-3-Clause,Permissive
more-executors,1.0.0,2018-03-11 09:51:39.641000+00:00,GPL-3.0-only,Strong Copyleft
more-executors,1.2.0,2018-03-14 10:31:39.634000+00:00,GPL-3.0-or-later,Strong Copyleft
parsy,0.0.4,2014-12-28 17:59:19.058000+00:00,MIT,Permissive
prometheus-api-client,0.0.1,2019-03-25 14:11:40.197000+00:00,MIT,Permissive
mbed-tools,0.1.8,2013-10-24 10:04:20.126000+00:00,Apache-2.0,Permissive
python-barcode,0.8,2017-10-12 23:02:30.770000+00:00,MIT,Permissive
django-mysql,0.1.0,2015-02-12 22:25:34.695000+00:00,BSD-3-Clause,Permissive
django-mysql,3.9.0,2020-10-11 00:11:45.834000+00:00,MIT,Permissive
backports-datetime-fromisoformat,0.0.1,2018-07-05 13:54:32.749000+00:00,MIT,Permissive
pybigquery,0.4.14,2020-03-04 02:36:20.316000+00:00,MIT,Permissive
pytype,2018.5.14,2018-05-15 19:59:31.883000+00:00,Apache-2.0,Permissive
nbstripout,0.2.1,2016-02-04 23:31:29.744000+00:00,MIT,Permissive
roman,2.0.0,2013-02-25 15:15:58.935000+00:00,PSF-2.0,Unknown
ibm-cos-sdk,1.0.0,2017-09-12 23:50:25.173000+00:00,Apache-2.0,Permissive
flask-oidc,0.1.1,2014-11-27 00:32:29.944000+00:00,BSD-3-Clause,Permissive
sk-dist,0.1.0,2019-08-28 15:51:50.411000+00:00,Apache-2.0,Permissive
mariadb,0.9.52,2019-12-18 14:24:34.058000+00:00,LGPL-2.1-or-later,Weak Copyleft
mariadb,1.1a0,2021-08-24 06:40:45.854000+00:00,GPL-2.0-only,Strong Copyleft
mariadb,1.1.0a1,2021-08-24 14:53:01.349000+00:00,LGPL-2.1-or-later,Weak Copyleft
mariadb,1.1.0a2,2021-08-24 14:53:29.230000+00:00,GPL-2.0-only,Strong Copyleft
mariadb,1.1.0b1,2021-09-21 15:34:58.262000+00:00,LGPL-2.1-or-later,Weak Copyleft
mariadb,1.1.0,2021-08-18 15:14:01.782000+00:00,GPL-2.0-only,Strong Copyleft
mariadb,1.1.2,2022-06-27 17:28:33.769000+00:00,LGPL-2.1-or-later,Weak Copyleft
nibabel,1.0.0,2011-01-20 01:11:56.699000+00:00,MIT,Permissive
import-deps,0.1.0,2018-06-23 20:14:40.941000+00:00,MIT,Permissive
sharepy,1.1.2,2017-11-07 02:42:22.443000+00:00,GPL-3.0-only,Strong Copyleft
pytest-reportportal,1.0.1,2017-11-22 11:30:53.878000+00:00,GPL-3.0-only,Strong Copyleft
pytest-reportportal,1.0.5,2019-05-10 16:06:22.075000+00:00,Apache-2.0,Permissive
pytest-incremental,0.1.0,2011-04-25 17:21:03.679000+00:00,MIT,Permissive
pandoc,1.0.0-alpha.3,2014-09-14 11:59:16.828000+00:00,MIT,Permissive
soda-core,3.0.0b5,2022-03-28 16:32:25.435000+00:00,Apache-2.0,Permissive
pysimdjson,1.0.1,2019-02-22 16:36:29.803000+00:00,MIT,Permissive
pysimdjson,2.0.2,2020-07-17 18:58:45.553000+00:00,Apache-2.0,Permissive
pysimdjson,2.0.8,2020-07-17 20:17:02.594000+00:00,MIT,Permissive
flake8-mutable,1.0.5,2016-10-20 05:12:04.405000+00:00,MIT,Permissive
ibm-cos-sdk-core,1.0.0,2017-09-12 23:47:53.593000+00:00,Apache-2.0,Permissive
cookies,0.9.1,2012-03-19 11:12:16.490000+00:00,MIT,Permissive
ibm-cos-sdk-s3transfer,1.0.0,2017-09-12 23:49:39.043000+00:00,Apache-2.0,Permissive
s3path,0.1.0,2019-04-16 07:14:54.656000+00:00,Apache-2.0,Permissive
krb5,0.1.0,2021-09-13 19:52:35.306000+00:00,MIT,Permissive
chalice,0.0.1,2016-07-11 20:15:43.221000+00:00,Apache-2.0,Permissive
testscenarios,0.2,2010-02-01 06:06:00.937000+00:00,BSD-3-Clause,Permissive
delayed-assert,0.2,2018-12-15 22:25:00.235000+00:00,Unlicense,Permissive
pvlib,0.1.0,2015-04-20 19:42:10.988000+00:00,BSD-3-Clause,Permissive
python-semantic-release,0.3.1,2015-07-27 22:15:32.246000+00:00,MIT,Permissive
click-completion,0.1.0,2016-09-23 14:39:07.848000+00:00,MIT,Permissive
astral,0.1,2009-11-26 10:42:14.559000+00:00,MIT,Permissive
astral,0.4,2011-02-08 11:50:49.371000+00:00,Apache-2.0,Permissive
ajsonrpc,0.0.1,2019-01-20 02:51:16.093000+00:00,MIT,Permissive
jaconv,0.2.0,2016-04-02 07:34:14.334000+00:00,MIT,Permissive
lizard,1.8.3,2014-04-16 07:52:50.626000+00:00,MIT,Permissive
python-subunit,0.0.6,2010-07-02 14:50:59.413000+00:00,BSD-3-Clause,Permissive
python-subunit,1.4.0,2020-03-14 15:01:27.087000+00:00,BSD-2-Clause,Permissive
ruptures,1.0a1,2018-01-03 09:32:05.699000+00:00,BSD-3-Clause,Permissive
pyftpdlib,0.2.0,2014-02-06 02:17:49.426000+00:00,MIT,Permissive
pycld2,0.23,2015-03-03 16:50:08.156000+00:00,Apache-2.0,Permissive
jsonpath,0.54,2017-01-06 23:55:53.732000+00:00,MIT,Permissive
docker-py,0.2.0,2013-09-18 12:32:16.958000+00:00,Apache-2.0,Permissive
leb128,1.0.0,2020-04-18 07:17:30.383000+00:00,MIT,Permissive
google-cloud-dataflow-client,0.1.1,2021-07-02 12:06:25.074000+00:00,Apache-2.0,Permissive
python-heatclient,0.1.0,2012-12-04 00:32:01.080000+00:00,Apache-2.0,Permissive
botorch,0.1.0,2019-05-01 01:04:39.896000+00:00,MIT,Permissive
pyhaproxy,0.1.8,2015-12-18 05:47:44.665000+00:00,MIT,Permissive
hmsclient,0.0.1,2018-04-12 09:18:32.554000+00:00,Apache-2.0,Permissive
interrogate,1.0.0,2020-04-24 02:43:43.872000+00:00,MIT,Permissive
signxml,0.0.1,2014-09-09 05:19:01.657000+00:00,Apache-2.0,Permissive
records,0.1.0,2016-02-07 07:24:01.067000+00:00,ISC,Permissive
tgcrypto,0.0.1b1,2018-01-27 16:01:33.700000+00:00,LGPL-3.0-or-later,Weak Copyleft
whoosh,0.1,2009-02-09 02:02:23.079000+00:00,Apache-2.0,Permissive
whoosh,1.8.0,2011-03-21 17:22:51.009000+00:00,BSD-2-Clause-Views,Unknown
whoosh,2.0.0,2011-07-22 05:49:55.501000+00:00,BSD-3-Clause,Permissive
whoosh,2.2.0,2011-08-25 21:21:01.063000+00:00,BSD-2-Clause-Views,Unknown
whoosh,2.3.0,2011-10-04 07:44:14.332000+00:00,BSD-3-Clause,Permissive
sphinx-design,0.0.1,2021-07-22 16:56:21.834000+00:00,MIT,Permissive
dash-renderer,0.2.1,2017-02-15 23:06:34.771000+00:00,MIT,Permissive
trafaret,0.3.1,2012-01-26 21:54:27.485000+00:00,BSD-3-Clause,Permissive
pyaescrypt,0.1,2016-01-03 11:49:58.903000+00:00,Apache-2.0,Permissive
domdf-python-tools,0.1.0,2019-06-12 14:53:25.706000+00:00,LGPL-3.0-only,Weak Copyleft
domdf-python-tools,0.1.22,2020-04-17 16:21:03.804000+00:00,LGPL-3.0-or-later,Weak Copyleft
domdf-python-tools,3.0.0,2021-07-02 14:19:57.094000+00:00,MIT,Permissive
pybtex,0.9,2009-08-17 11:15:13.569000+00:00,GPL-2.0-only,Strong Copyleft
pybtex,0.12,2009-11-21 19:37:05.551000+00:00,GPL-3.0-only,Strong Copyleft
pybtex,0.15,2011-02-01 20:08:11.965000+00:00,MIT,Permissive
strenum,0.4.0,2019-03-01 04:01:10.419000+00:00,MIT,Permissive
djangorestframework-csv,1.1.0,2013-04-29 05:44:21.392000+00:00,BSD-3-Clause,Permissive
gender-guesser,0.2.0,2015-12-06 18:00:20.515000+00:00,GPL-3.0-only,Strong Copyleft
decli,0.3.0,2018-08-13 09:49:48.294000+00:00,MIT,Permissive
names,0.2,2013-02-18 05:56:08.522000+00:00,MIT,Permissive
munkres,1.0.5.4,2010-06-10 13:35:07.457000+00:00,BSD-3-Clause,Permissive
munkres,1.0.8,2016-06-22 13:25:22.600000+00:00,Apache-2.0,Permissive
colored,1.0.0,2014-07-02 00:11:47.645000+00:00,GPL-3.0-only,Strong Copyleft
colored,1.3.8,2018-06-26 18:05:02.175000+00:00,MIT,Permissive
cassandra-sigv4,4.0.2,2020-10-30 19:43:37.739000+00:00,Apache-2.0,Permissive
poetry-dynamic-versioning,0.1.0,2019-06-06 03:19:22.858000+00:00,MIT,Permissive
sqlalchemy-hana,0.2.1,2016-08-15 21:28:59.696000+00:00,Apache-2.0,Permissive
latexcodec,0.2,2012-09-28 13:12:27.468000+00:00,AFL-3.0,Permissive
latexcodec,0.3.0,2013-08-19 09:23:30.445000+00:00,MIT,Permissive
tensorflow-model-optimization,0.1.0rc0,2019-05-02 22:15:11.723000+00:00,Apache-2.0,Permissive
pytest-testinfra,5.3.2a0,2020-11-01 13:53:23.768000+00:00,Apache-2.0,Permissive
tf-slim,1.1.0,2020-05-07 22:18:55.976000+00:00,Apache-2.0,Permissive
pypsexec,0.0.1.dev0,2018-02-20 04:11:26.176000+00:00,MIT,Permissive
pyarrowfs-adlgen2,0.1.0,2020-09-03 08:18:54.153000+00:00,MIT,Permissive
pyexasol,0.3.6,2018-03-16 16:27:11.912000+00:00,MIT,Permissive
pytest-pylint,0.1.0,2015-04-24 01:39:22.267000+00:00,MIT,Permissive
humiolib,0.2.0,2020-03-30 14:13:51.266000+00:00,Apache-2.0,Permissive
uncertainties,1.0,2010-06-08 09:44:03.471000+00:00,GPL-2.0-only,Strong Copyleft
uncertainties,1.5.5,2010-07-11 20:28:10.666000+00:00,BSD-3-Clause,Permissive
flake8-rst-docstrings,0.0.2,2017-06-16 16:44:48.734000+00:00,MIT,Permissive
neo4j-driver,0.0.0,2016-06-27 11:06:40.122000+00:00,Apache-2.0,Permissive
pytest-spark,0.1.0,2016-12-29 15:26:27.563000+00:00,MIT,Permissive
cvdupdate,1.1.0,2022-05-17 03:03:35.711000+00:00,Apache-2.0,Permissive
dagster-pyspark,0.4.3rc1,2019-05-08 19:56:25.761000+00:00,Apache-2.0,Permissive
pygresql,3.8.1,2006-06-05 14:18:52+00:00,PSF-2.0,Unknown
pygresql,5.0.6,2018-07-30 09:47:23.334000+00:00,PostgreSQL,Unknown
vadersentiment,0.5,2014-11-17 16:37:26.083000+00:00,MIT,Permissive
scrapingbee,0.0.1,2021-06-07 09:25:49.588000+00:00,MIT,Permissive
airflow-code-editor,1.0.0,2019-08-06 13:01:24.631000+00:00,Apache-2.0,Permissive
pyzabbix,0.4,2013-06-24 21:40:48.492000+00:00,LGPL-3.0-only,Weak Copyleft
pygam,0.2.9,2017-05-10 16:18:30.425000+00:00,GPL-3.0-only,Strong Copyleft
pynput,0.2,2015-10-28 11:06:51.617000+00:00,GPL-3.0-only,Strong Copyleft
pynput,1.0,2016-02-28 01:38:11.525000+00:00,LGPL-3.0-only,Weak Copyleft
gluonnlp,0.1.0,2018-04-17 07:45:00.183000+00:00,Apache-2.0,Permissive
flake8-string-format,0.2.0,2015-09-19 21:20:45.290000+00:00,MIT,Permissive
dj-rest-auth,0.1.2,2020-03-01 05:21:41.647000+00:00,MIT,Permissive
djangorestframework-camel-case,0.1.1,2014-02-25 15:11:46.012000+00:00,BSD-3-Clause,Permissive
business-duration,0.4,2018-02-25 17:58:17.308000+00:00,MIT,Permissive
flask-graphql,1.1.0,2016-01-28 20:25:14.239000+00:00,MIT,Permissive
conllu,0.2,2016-08-22 19:22:25.299000+00:00,MIT,Permissive
opentelemetry-instrumentation-jinja2,0.12b0,2020-08-14 23:38:52.100000+00:00,Apache-2.0,Permissive
tfds-nightly,0.0.1.dev20181106,2018-11-07 01:36:59.352000+00:00,Apache-2.0,Permissive
image,1.1,2013-12-28 17:07:23.687000+00:00,BSD-3-Clause,Permissive
brotlicffi,0.8.0,2020-11-30 19:46:00.025000+00:00,MIT,Permissive
django-fsm,1.0.0,2010-10-12 08:18:36.818000+00:00,MIT,Permissive
django-coverage-plugin,1.1,2015-11-12 11:30:33.911000+00:00,Apache-2.0,Permissive
win32-setctime,1.0.0,2019-06-28 09:33:57.336000+00:00,MIT,Permissive
svgwrite,1.0.0,2012-05-27 12:48:57.431000+00:00,GPL-3.0-only,Strong Copyleft
svgwrite,1.1.1,2012-08-15 08:01:09.732000+00:00,MIT,Permissive
nbdime,0.1.0b1,2016-12-05 21:58:36.786000+00:00,BSD-3-Clause,Permissive
randmac,0.0.1,2019-02-28 01:03:38.739000+00:00,MIT,Permissive
awsiotpythonsdk,1.0.1,2016-08-08 23:34:40.499000+00:00,Apache-2.0,Permissive
flit,0.2,2015-03-26 17:50:11.841000+00:00,BSD-3-Clause,Permissive
flake8-2020,1.0.0,2019-08-24 23:50:58.794000+00:00,MIT,Permissive
opentelemetry-propagator-aws-xray,1.0.0,2021-10-13 22:13:54.364000+00:00,Apache-2.0,Permissive
config,0.3.9,2013-06-04 23:39:14.671000+00:00,HPND,Unknown
config,0.4.1,2019-04-30 10:56:48.586000+00:00,BSD-3-Clause,Permissive
zmq,0.0.0,2015-05-21 17:34:23.440000+00:00,BSD-3-Clause,Permissive
spacy-transformers,0.5.0.dev1,2019-10-08 10:14:08.894000+00:00,MIT,Permissive
types-aiofiles,0.1.3,2021-05-17 21:18:21.810000+00:00,Apache-2.0,Permissive
python-jwt,0.1.0,2013-10-06 18:41:59.690000+00:00,MIT,Permissive
dataclasses-avroschema,0.1.0,2019-08-29 15:20:28.049000+00:00,GPL-3.0-only,Strong Copyleft
dataclasses-avroschema,0.9.0,2020-01-24 14:01:54.376000+00:00,MIT,Permissive
django-multiselectfield,0.0.1,2012-09-27 14:18:18.884000+00:00,LGPL-3.0-only,Weak Copyleft
versioneer,0.23,2022-08-12 11:29:42.766000+00:00,CC0-1.0,Permissive
versioneer,0.25,2022-09-02 18:15:37.552000+00:00,Unlicense,Permissive
snakebite-py3,3.0.1,2019-04-10 21:49:31.102000+00:00,Apache-2.0,Permissive
django-autocomplete-light,0.1,2012-05-10 18:45:54.028000+00:00,MIT,Permissive
open-clip-torch,0.2.0,2022-04-04 21:25:48.587000+00:00,Apache-2.0,Permissive
pydomo,0.1.2,2017-05-01 20:09:36.674000+00:00,MIT,Permissive
opentelemetry-instrumentation-celery,0.12b0,2020-08-14 23:37:37.651000+00:00,Apache-2.0,Permissive
mdutils,1.0.0b2,2018-04-28 14:09:34.008000+00:00,MIT,Permissive
jupyterhub,0.1.0,2015-03-08 00:48:24.842000+00:00,BSD-3-Clause,Permissive
mkdocs-minify-plugin,0.1.0,2018-12-19 16:55:26.274000+00:00,MIT,Permissive
gspread-pandas,0.1,2016-10-12 01:45:23.680000+00:00,BSD-3-Clause,Permissive
smartystreets-python-sdk,0.0.0,2022-08-01 16:16:47.291000+00:00,Apache-2.0,Permissive
janome,0.3.0,2017-06-29 15:38:52.616000+00:00,Apache-2.0,Permissive
ipympl,0.2.0,2018-07-02 23:08:48.689000+00:00,BSD-3-Clause,Permissive
airflow-provider-fivetran,0.0.1,2021-03-04 21:00:14.505000+00:00,Apache-2.0,Permissive
jsonnet,v0.7.5,2015-06-02 17:12:39.619000+00:00,Apache-2.0,Permissive
google-oauth,1.0.0,2016-03-28 21:01:26.163000+00:00,MIT,Permissive
dotty-dict,0.1.1,2017-05-03 12:50:43.343000+00:00,MIT,Permissive
requirements-detector,0.1,2013-10-19 14:33:19.888000+00:00,MIT,Permissive
azureml,0.1.1,2015-02-10 22:46:39.151000+00:00,MIT,Permissive
amundsen-rds,0.0.1,2021-01-21 05:26:20.262000+00:00,Apache-2.0,Permissive
transaction,1.0a1,2007-12-19 01:02:53+00:00,ZPL-2.0,Unknown
rake-nltk,1.0.0,2017-01-22 10:42:04.290000+00:00,MIT,Permissive
pycld3,0.3,2019-10-05 16:57:08.863000+00:00,Apache-2.0,Permissive
stumpy,0.1,2019-05-04 01:14:02.216000+00:00,BSD-3-Clause,Permissive
asyncio-throttle,0.0.1,2017-10-16 03:49:36.866000+00:00,MIT,Permissive
rarfile,2.4,2011-11-05 12:17:39.835000+00:00,ISC,Permissive
compose-x-common,0.1.0,2021-08-16 10:43:30.029000+00:00,MPL-2.0,Weak Copyleft
dython,0.2.0,2019-06-13 15:58:36.992000+00:00,Apache-2.0,Permissive
dython,0.5.0.post1,2020-04-19 15:21:04.059000+00:00,BSD-3-Clause,Permissive
dython,0.7.1,2022-03-18 21:38:11.055000+00:00,MIT,Permissive
pydevd-pycharm,191.4212.43,2019-01-24 10:56:43.097000+00:00,Apache-2.0,Permissive
python-tds,1.7.0,2014-03-22 22:30:17.872000+00:00,MIT,Permissive
dask-ml,0.2.0,2017-10-23 20:04:59.638000+00:00,BSD-3-Clause,Permissive
sqlitedict,1.3.0,2015-05-05 16:12:01.395000+00:00,Apache-2.0,Permissive
netmiko,0.2.5,2015-10-18 16:56:21.223000+00:00,MIT,Permissive
pyscaffold,0.1.2,2014-04-11 11:50:07.490000+00:00,BSD-3-Clause,Permissive
pyscaffold,3.0a10,2017-11-24 16:23:23.673000+00:00,MIT,Permissive
django-modeltranslation,0.3,2011-06-03 11:00:22.204000+00:00,BSD-3-Clause,Permissive
pyjsparser,2.2.1,2015-05-25 15:57:54.464000+00:00,MIT,Permissive
flake8-blind-except,0.1.0,2014-02-07 18:38:36.302000+00:00,MIT,Permissive
suds-community,0.7.1,2018-10-16 02:57:40.224000+00:00,LGPL-3.0-only,Weak Copyleft
colour-runner,0.0.1,2014-03-05 12:51:44.521000+00:00,MIT,Permissive
miceforest,0.9000,2022-04-14 02:56:42.119000+00:00,MIT,Permissive
dask-glm,0.1.0,2017-10-02 16:04:43.006000+00:00,BSD-3-Clause,Permissive
django-colorfield,0.1,2013-09-18 17:47:09.180000+00:00,MIT,Permissive
htpasswd,2.0,2012-08-06 00:24:12.989000+00:00,MIT,Permissive
setuptools-scm-git-archive,1.0,2015-11-29 14:29:32.046000+00:00,MIT,Permissive
pyscrypt,1.0,2014-05-02 01:56:06.288000+00:00,MIT,Permissive
pytrends,1.0.1,2015-08-18 03:20:35.663000+00:00,MIT,Permissive
pytrends,3.0.0,2016-09-03 04:27:08.640000+00:00,Apache-2.0,Permissive
clickhouse-connect,0.0.11,2022-05-29 16:03:42.266000+00:00,Apache-2.0,Permissive
js2py,0.1,2015-05-26 21:46:31.791000+00:00,MIT,Permissive
js2py,0.21,2015-07-11 23:36:49.375000+00:00,GPL-3.0-only,Strong Copyleft
js2py,0.29,2015-09-03 07:38:44.711000+00:00,MIT,Permissive
iterators,0.0.1,2020-11-21 16:40:21.961000+00:00,MIT,Permissive
pytest-shutil,1.0.0,2015-12-23 14:10:36.723000+00:00,MIT,Permissive
asteval,0.9,2012-04-09 16:51:11.317000+00:00,BSD-3-Clause,Permissive
asteval,0.9.11,2017-11-06 03:33:24.774000+00:00,MIT,Permissive
airbyte-cdk,0.0.1,2021-04-30 13:57:25.186000+00:00,MIT,Permissive
dataclasses-jsonschema,1.0.0,2018-07-12 18:10:22.083000+00:00,MIT,Permissive
django-braces,0.1.0,2012-03-02 22:30:00.647000+00:00,BSD-3-Clause,Permissive
types-boto3,1.0.0,2021-06-10 11:11:26.873000+00:00,MIT,Permissive
deep-translator,0.0.1,2020-06-05 21:01:56.496000+00:00,MIT,Permissive
opentelemetry-instrumentation-urllib,0.17b0,2021-01-21 01:18:00.578000+00:00,Apache-2.0,Permissive
