package,version,changes,new_tree,run_time,original_tree_size,new_tree_size,error
glean-parser,1.15.5,"[['Remove yamllint', 'Remove pep487']]","[{'jsonschema': '3.2.0', 'inflection': '0.3.1', 'click': '7.0', 'jinja2': '2.10.3', 'diskcache': '4.1.0', 'pyyaml': '5.2', 'appdirs': '1.4.3', 'iso8601': '0.1.12', 'attrs': '19.3.0', 'pyrsistent': '0.15.6', 'setuptools': '42.0.2', 'six': '1.12.0', 'markupsafe': '1.1.1'}]",15.287594556808472,15.0,13.0,
glean-parser,1.29.0,[['Remove yamllint']],"[{'jsonschema': '3.2.0', 'click': '7.1.2', 'jinja2': '2.11.2', 'diskcache': '5.0.3', 'pyyaml': '5.3.1', 'appdirs': '1.4.4', 'attrs': '20.2.0', 'pyrsistent': '0.17.3', 'setuptools': '50.3.0', 'six': '1.15.0', 'markupsafe': '1.1.1'}]",21.860877513885498,12.0,11.0,
glean-parser,4.3.1,[['Remove yamllint']],"[{'jsonschema': '4.1.2', 'click': '8.0.3', 'jinja2': '3.0.2', 'diskcache': '5.2.1', 'pyyaml': '6.0', 'appdirs': '1.4.4', 'attrs': '21.2.0', 'pyrsistent': '0.18.0', 'markupsafe': '2.0.1'}]",28.495630741119385,10.0,9.0,
glean-parser,6.3.0,[['Remove yamllint']],"[{'jsonschema': '4.17.0', 'click': '8.1.3', 'jinja2': '3.1.2', 'diskcache': '5.4.0', 'markupsafe': '2.0.1', 'pyyaml': '6.0', 'appdirs': '1.4.4', 'attrs': '22.1.0', 'importlib-resources': '5.0.2', 'pyrsistent': '0.19.2'}]",20.801255226135254,10.0,10.0,
gpiozero,0.9.0,"[['Change w1thermsensor version from 0.2.2 to 0.02.00', 'Remove spidev'], ['Remove spidev', 'Remove w1thermsensor']]","[{'rpi.gpio': '0.5.11', 'w1thermsensor': '0.02.00'}, {'rpi.gpio': '0.5.11'}]",0.8899827003479004,3.0,2.0,
gradio,0.8.1,"[['Migrate paramiko to ssh', 'Migrate requests to urllib3'], ['Migrate paramiko to fabric3', 'Migrate requests to urllib3'], ['Remove paramiko', 'Migrate requests to urllib3']]","[{'scipy': '1.3.0', 'ipython': '7.6.1', 'numpy': '1.16.4', 'pillow': '6.1.0', 'beautifulsoup4': '4.8.0', 'psutil': '5.6.3', 'ssh': '1.8.0', 'urllib3': '1.25.3', 'six': '1.12.0', 'setuptools': '41.0.1', 'jedi': '0.14.1', 'decorator': '4.4.0', 'pickleshare': '0.7.5', 'traitlets': '4.3.2', 'prompt-toolkit': '2.0.9', 'pygments': '2.4.1', 'backcall': '0.1.0', 'pexpect': '4.7.0', 'soupsieve': '1.9.2', 'parso': '0.5.1', 'ptyprocess': '0.6.0'}, {'scipy': '1.3.0', 'ipython': '7.6.1', 'numpy': '1.16.4', 'pillow': '6.1.0', 'beautifulsoup4': '4.8.0', 'psutil': '5.6.3', 'fabric3': '1.14.post1', 'urllib3': '1.25.3', 'six': '1.12.0', 'setuptools': '41.0.1', 'jedi': '0.14.1', 'decorator': '4.4.0', 'pickleshare': '0.7.5', 'traitlets': '4.3.2', 'prompt-toolkit': '2.0.9', 'pygments': '2.4.1', 'backcall': '0.1.0', 'pexpect': '4.7.0', 'soupsieve': '1.9.2', 'parso': '0.5.1', 'ptyprocess': '0.6.0'}, {'scipy': '1.3.0', 'ipython': '7.6.1', 'numpy': '1.16.4', 'pillow': '6.1.0', 'beautifulsoup4': '4.8.0', 'psutil': '5.6.3', 'urllib3': '1.25.3', 'six': '1.12.0', 'setuptools': '41.0.1', 'jedi': '0.14.1', 'decorator': '4.4.0', 'pickleshare': '0.7.5', 'traitlets': '4.3.2', 'prompt-toolkit': '2.0.9', 'pygments': '2.4.1', 'backcall': '0.1.0', 'pexpect': '4.7.0', 'soupsieve': '1.9.2', 'parso': '0.5.1', 'ptyprocess': '0.6.0'}]",24.506328344345093,29.0,21.0,
halo,0.0.27,"[['Change cursor version from 1.3.4 to 1.2.0'], ['Remove cursor']]","[{'cursor': '1.2.0', 'colorama': '0.4.1', 'six': '1.12.0', 'log-symbols': '0.0.14', 'termcolor': '1.1.0'}, {'colorama': '0.4.1', 'six': '1.12.0', 'log-symbols': '0.0.14', 'termcolor': '1.1.0'}]",13.54604196548462,5.0,5.0,
ihepdirac,2.1.2,[['Remove dirac']],[{}],1.1323559284210205,31.0,0.0,
ihepdirac,2.2.4,[['Remove dirac']],[{}],1.345595121383667,31.0,0.0,
jiwer,2.5.1,[['Remove levenshtein']],[{}],0.8441252708435059,3.0,0.0,
libsast,1.3.5,"[['Change semgrep version from 0.34.0 to 0.28.0', 'Migrate requests to urllib3'], ['Remove semgrep', 'Migrate requests to urllib3']]","[{'semgrep': '0.28.0', 'pyyaml': '5.3.1', 'urllib3': '1.26.2', 'six': '1.15.0'}, {'pyyaml': '5.3.1', 'urllib3': '1.26.2', 'six': '1.15.0'}]",13.374791860580444,17.0,4.0,
locust-plugins,2.1.1,[['Remove paho-mqtt']],"[{'websocket-client': '1.2.3', 'psycogreen': '1.0.2', 'lxml': '4.6.4', 'opencensus-ext-azure': '1.1.0', 'selenium': '4.1.0', 'python-dateutil': '2.8.2', 'locust': '2.4.3', 'playwright': '1.17.2', 'pymongo': '4.0.1', 'psycopg2-binary': '2.9.2', 'confluent-kafka': '1.7.0', 'azure-core': '1.21.1', 'azure-identity': '1.7.0', 'opencensus': '0.8.0', 'psutil': '5.8.0', 'requests': '2.26.0', 'trio': '0.19.0', 'trio-websocket': '0.9.2', 'six': '1.16.0', 'gevent': '21.1.2', 'flask': '2.0.2', 'werkzeug': '2.0.2', 'msgpack': '1.0.3', 'pyzmq': '22.3.0', 'geventhttpclient': '1.5.3', 'configargparse': '1.5.3', 'flask-basicauth': '0.2.0', 'flask-cors': '3.0.10', 'roundrobin': '0.0.2', 'typing-extensions': '4.0.1', 'websockets': '10.1', 'greenlet': '1.1.2', 'pyee': '8.2.2', 'cryptography': '36.0.0', 'msal': '1.16.0', 'msal-extensions': '0.3.0', 'opencensus-context': '0.1.2', 'google-api-core': '2.3.0', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'attrs': '21.2.0', 'sortedcontainers': '2.4.0', 'outcome': '1.1.0', 'sniffio': '1.2.0', 'wsproto': '1.0.0', 'zope.event': '4.5.0', 'zope.interface': '5.3.0', 'setuptools': '59.5.0', 'jinja2': '3.0.2', 'itsdangerous': '2.0.1', 'click': '8.0.3', 'brotli': '1.0.9', 'cffi': '1.15.0', 'portalocker': '1.7.1', 'googleapis-common-protos': '1.54.0', 'protobuf': '3.19.1', 'google-auth': '2.3.3', 'h11': '0.11.0', 'markupsafe': '2.0.1', 'pycparser': '2.20', 'cachetools': '4.2.4', 'pyasn1-modules': '0.2.8', 'rsa': '4.8', 'pyasn1': '0.4.8'}]",43.572691679000854,67.0,66.0,
locust-plugins,2.6.12,"[['Change gevent version from 22.10.2 to 22.10.1', 'Remove paho-mqtt']]","[{'websocket-client': '1.4.2', 'psycogreen': '1.0.2', 'lxml': '4.9.1', 'opencensus-ext-azure': '1.1.6', 'selenium': '4.6.0', 'python-dateutil': '2.8.2', 'locust': '2.13.0', 'playwright': '1.27.0', 'pymongo': '4.3.2', 'python-autoviv': '0.0.6', 'psycopg2-binary': '2.9.5', 'typing-extensions': '4.4.0', 'confluent-kafka': '1.9.2', 'azure-core': '1.26.1', 'azure-identity': '1.12.0', 'opencensus': '0.11.0', 'psutil': '5.9.4', 'requests': '2.28.1', 'trio': '0.22.0', 'trio-websocket': '0.9.2', 'certifi': '2022.9.24', 'six': '1.16.0', 'gevent': '22.10.1', 'flask': '2.2.2', 'werkzeug': '2.2.2', 'msgpack': '1.0.4', 'pyzmq': '24.0.1', 'configargparse': '1.5.3', 'flask-basicauth': '0.2.0', 'flask-cors': '3.0.10', 'roundrobin': '0.0.4', 'greenlet': '1.1.3', 'pyee': '8.1.0', 'dnspython': '2.2.1', 'cryptography': '38.0.3', 'msal': '1.20.0', 'msal-extensions': '1.0.0', 'opencensus-context': '0.1.3', 'google-api-core': '2.10.2', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'attrs': '22.1.0', 'sortedcontainers': '2.4.0', 'outcome': '1.2.0', 'sniffio': '1.3.0', 'exceptiongroup': '1.0.1', 'wsproto': '1.2.0', 'zope.event': '4.5.0', 'zope.interface': '5.5.1', 'setuptools': '65.5.1', 'jinja2': '3.1.2', 'itsdangerous': '2.1.1', 'click': '8.1.3', 'importlib-metadata': '5.0.0', 'markupsafe': '2.1.1', 'cffi': '1.15.1', 'portalocker': '2.6.0', 'googleapis-common-protos': '1.56.3', 'protobuf': '4.21.9', 'google-auth': '2.14.1', 'h11': '0.14.0', 'zipp': '3.10.0', 'pycparser': '2.20', 'cachetools': '5.2.0', 'pyasn1-modules': '0.2.8', 'rsa': '4.9', 'pyasn1': '0.4.8'}]",43.240904808044434,69.0,68.0,
mbed-tools,4.3.1.dev2,"[['Change pdoc3 version from 0.9.2 to 0.3.13'], ['Remove pdoc3']]","[{'pyserial': '3.5', 'click': '7.1', 'jinja2': '2.11.2', 'gitpython': '3.1.11', 'requests': '2.25.1', 'tabulate': '0.8.7', 'pdoc3': '0.3.13', 'typing-extensions': '3.7.4.3', 'tqdm': '4.54.1', 'pyudev': '0.22.0', 'python-dotenv': '0.15.0', 'psutil': '5.8.0', 'markupsafe': '1.1.1', 'gitdb': '4.0.5', 'chardet': '4.0.0', 'idna': '2.10', 'urllib3': '1.26.2', 'certifi': '2020.12.5', 'smmap': '3.0.4'}, {'pyserial': '3.5', 'click': '7.1', 'jinja2': '2.11.2', 'gitpython': '3.1.11', 'requests': '2.25.1', 'tabulate': '0.8.7', 'typing-extensions': '3.7.4.3', 'tqdm': '4.54.1', 'pyudev': '0.22.0', 'python-dotenv': '0.15.0', 'psutil': '5.8.0', 'markupsafe': '1.1.1', 'gitdb': '4.0.5', 'chardet': '4.0.0', 'idna': '2.10', 'urllib3': '1.26.2', 'certifi': '2020.12.5', 'smmap': '3.0.4'}]",20.295761585235596,19.0,19.0,
mbed-tools,7.49.1,"[['Change pdoc3 version from 0.10.0 to 0.3.13'], ['Remove pdoc3']]","[{'pyserial': '3.5', 'click': '7.1.2', 'jinja2': '3.0.2', 'gitpython': '3.1.24', 'requests': '2.26.0', 'tabulate': '0.8.9', 'pdoc3': '0.3.13', 'typing-extensions': '4.0.1', 'tqdm': '4.62.3', 'pyudev': '0.22.0', 'python-dotenv': '0.19.2', 'psutil': '5.8.0', 'markupsafe': '2.0.1', 'gitdb': '4.0.9', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'smmap': '5.0.0'}, {'pyserial': '3.5', 'click': '7.1.2', 'jinja2': '3.0.2', 'gitpython': '3.1.24', 'requests': '2.26.0', 'tabulate': '0.8.9', 'typing-extensions': '4.0.1', 'tqdm': '4.62.3', 'pyudev': '0.22.0', 'python-dotenv': '0.19.2', 'psutil': '5.8.0', 'markupsafe': '2.0.1', 'gitdb': '4.0.9', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'smmap': '5.0.0'}]",31.32768678665161,23.0,19.0,
metaflow,2.2.5,"[['Migrate pylint to flake8'], ['Change pylint version from 2.4.4 to 0.20.0'], ['Remove pylint']]","[{'click': '7.1.2', 'requests': '2.24.0', 'boto3': '1.16.15', 'flake8': '2.2.5', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.11', 'certifi': '2020.11.8', 'botocore': '1.19.15', 'jmespath': '0.10.0', 's3transfer': '0.3.3', 'python-dateutil': '2.8.1', 'six': '1.15.0'}, {'pylint': '0.20.0', 'click': '7.1.2', 'requests': '2.24.0', 'boto3': '1.16.15', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.11', 'certifi': '2020.11.8', 'botocore': '1.19.15', 'jmespath': '0.10.0', 's3transfer': '0.3.3', 'python-dateutil': '2.8.1', 'six': '1.15.0'}, {'click': '7.1.2', 'requests': '2.24.0', 'boto3': '1.16.15', 'chardet': '3.0.4', 'idna': '2.10', 'urllib3': '1.25.11', 'certifi': '2020.11.8', 'botocore': '1.19.15', 'jmespath': '0.10.0', 's3transfer': '0.3.3', 'python-dateutil': '2.8.1', 'six': '1.15.0'}]",28.241072416305542,18.0,13.0,
metaflow,2.4.7,"[['Migrate pylint to flake8'], ['Remove pylint']]","[{'click': '8.0.3', 'requests': '2.26.0', 'boto3': '1.20.24', 'flake8': '2.2.5', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'botocore': '1.23.24', 'jmespath': '0.10.0', 's3transfer': '0.5.0', 'python-dateutil': '2.8.2', 'six': '1.16.0'}, {'click': '8.0.3', 'requests': '2.26.0', 'boto3': '1.20.24', 'urllib3': '1.26.7', 'certifi': '2021.10.8', 'charset-normalizer': '2.0.9', 'idna': '3.3', 'botocore': '1.23.24', 'jmespath': '0.10.0', 's3transfer': '0.5.0', 'python-dateutil': '2.8.2', 'six': '1.16.0'}]",66.47719693183899,22.0,13.0,
metaflow,2.7.14,"[['Migrate pylint to flake8'], ['Remove pylint']]","[{'requests': '2.28.1', 'boto3': '1.26.1', 'flake8': '2.2.5', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'botocore': '1.29.1', 'jmespath': '1.0.1', 's3transfer': '0.6.0', 'python-dateutil': '2.8.2', 'six': '1.16.0'}, {'requests': '2.28.1', 'boto3': '1.26.1', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'botocore': '1.29.1', 'jmespath': '1.0.1', 's3transfer': '0.6.0', 'python-dateutil': '2.8.2', 'six': '1.16.0'}]",113.84039974212646,22.0,12.0,
metricflow-lite,0.130.1,"[['Change fuzzywuzzy version from 0.18.0 to 0.17.0', 'Change sqlalchemy-bigquery version from 1.4.4 to 1.1.0', 'Change pyopenssl version from 22.1.0 to 22.0.0'], ['Change fuzzywuzzy version from 0.18.0 to 0.17.0', 'Change pyopenssl version from 22.1.0 to 22.0.0', 'Remove sqlalchemy-bigquery'], ['Change sqlalchemy-bigquery version from 1.4.4 to 1.1.0', 'Change pyopenssl version from 22.1.0 to 22.0.0', 'Remove fuzzywuzzy'], ['Change pyopenssl version from 22.1.0 to 22.0.0', 'Remove sqlalchemy-bigquery', 'Remove fuzzywuzzy']]","[{'snowflake-sqlalchemy': '1.2.3', 'python-dateutil': '2.8.2', 'fuzzywuzzy': '0.17.0', 'croniter': '1.3.7', 'pycron': '3.0.0', 'pandas': '1.5.1', 'jsonschema': '3.2.0', 'gitpython': '3.1.28', 'requests': '2.28.1', 'duckdb-engine': '0.1.11', 'ruamel.yaml': '0.17.21', 'jinja2': '3.1.2', 'more-itertools': '8.10.0', 'update-checker': '0.18.0', 'tabulate': '0.8.9', 'numpy': '1.23.3', 'sqlalchemy': '1.4.42', 'sqlalchemy-redshift': '0.8.1', 'graphviz': '0.18.2', 'pydantic': '1.10.2', 'sqlalchemy-bigquery': '1.1.0', 'python-levenshtein': '0.12.2', 'click': '8.1.3', 'duckdb': '0.3.4', 'sqlalchemy2-stubs': '0.0.2a28', 'yamllint': '1.27.1', 'databricks-sql-connector': '2.0.3', 'markupsafe': '2.0.1', 'pyyaml': '6.0', 'moz-sql-parser': '4.40.21126', 'rudder-sdk-python': '1.0.6', 'snowflake-connector-python': '2.8.0', 'six': '1.16.0', 'pytz': '2022.5', 'attrs': '22.1.0', 'pyrsistent': '0.18.1', 'setuptools': '65.4.1', 'gitdb': '4.0.9', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'ruamel.yaml.clib': '0.2.6', 'greenlet': '1.1.3', 'packaging': '21.3', 'typing-extensions': '4.4.0', 'google-api-core': '2.10.2', 'google-auth': '2.13.0', 'google-cloud-bigquery': '3.3.3', 'future': '0.18.2', 'thrift': '0.13.0', 'pyarrow': '5.0.0', 'monotonic': '1.6', 'backoff': '2.2.1', 'asn1crypto': '1.5.1', 'cffi': '1.15.1', 'cryptography': '36.0.2', 'oscrypto': '1.3.0', 'pyopenssl': '22.0.0', 'pycryptodomex': '3.15.0', 'pyjwt': '2.4.0', 'filelock': '3.8.0', 'smmap': '5.0.0', 'pyparsing': '3.0.9', 'googleapis-common-protos': '1.56.3', 'protobuf': '4.21.8', 'cachetools': '5.2.0', 'pyasn1-modules': '0.2.8', 'rsa': '4.9', 'grpcio': '1.50.0', 'google-cloud-bigquery-storage': '2.16.1', 'proto-plus': '1.22.0', 'google-cloud-core': '2.3.2', 'google-resumable-media': '2.4.0', 'pycparser': '2.20', 'pyasn1': '0.4.8', 'google-crc32c': '1.5.0'}, {'snowflake-sqlalchemy': '1.2.3', 'python-dateutil': '2.8.2', 'fuzzywuzzy': '0.17.0', 'croniter': '1.3.7', 'pycron': '3.0.0', 'pandas': '1.5.1', 'jsonschema': '3.2.0', 'gitpython': '3.1.28', 'requests': '2.28.1', 'duckdb-engine': '0.1.11', 'ruamel.yaml': '0.17.21', 'jinja2': '3.1.2', 'more-itertools': '8.10.0', 'update-checker': '0.18.0', 'tabulate': '0.8.9', 'numpy': '1.23.3', 'sqlalchemy': '1.4.42', 'sqlalchemy-redshift': '0.8.1', 'graphviz': '0.18.2', 'pydantic': '1.10.2', 'python-levenshtein': '0.12.2', 'click': '8.1.3', 'duckdb': '0.3.4', 'sqlalchemy2-stubs': '0.0.2a28', 'yamllint': '1.27.1', 'databricks-sql-connector': '2.0.3', 'markupsafe': '2.0.1', 'pyyaml': '6.0', 'moz-sql-parser': '4.40.21126', 'rudder-sdk-python': '1.0.6', 'snowflake-connector-python': '2.8.0', 'six': '1.16.0', 'pytz': '2022.5', 'attrs': '22.1.0', 'pyrsistent': '0.18.1', 'setuptools': '65.4.1', 'gitdb': '4.0.9', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'ruamel.yaml.clib': '0.2.6', 'greenlet': '1.1.3', 'packaging': '21.3', 'typing-extensions': '4.4.0', 'thrift': '0.13.0', 'pyarrow': '5.0.0', 'monotonic': '1.6', 'backoff': '2.2.1', 'asn1crypto': '1.5.1', 'cffi': '1.15.1', 'cryptography': '36.0.2', 'oscrypto': '1.3.0', 'pyopenssl': '22.0.0', 'pycryptodomex': '3.15.0', 'pyjwt': '2.4.0', 'filelock': '3.8.0', 'smmap': '5.0.0', 'pyparsing': '3.0.9', 'pycparser': '2.20'}, {'snowflake-sqlalchemy': '1.2.3', 'python-dateutil': '2.8.2', 'croniter': '1.3.7', 'pycron': '3.0.0', 'pandas': '1.5.1', 'jsonschema': '3.2.0', 'gitpython': '3.1.28', 'requests': '2.28.1', 'duckdb-engine': '0.1.11', 'ruamel.yaml': '0.17.21', 'jinja2': '3.1.2', 'more-itertools': '8.10.0', 'update-checker': '0.18.0', 'tabulate': '0.8.9', 'numpy': '1.23.3', 'sqlalchemy': '1.4.42', 'sqlalchemy-redshift': '0.8.1', 'graphviz': '0.18.2', 'pydantic': '1.10.2', 'sqlalchemy-bigquery': '1.1.0', 'python-levenshtein': '0.12.2', 'click': '8.1.3', 'duckdb': '0.3.4', 'sqlalchemy2-stubs': '0.0.2a28', 'yamllint': '1.27.1', 'databricks-sql-connector': '2.0.3', 'markupsafe': '2.0.1', 'pyyaml': '6.0', 'moz-sql-parser': '4.40.21126', 'rudder-sdk-python': '1.0.6', 'snowflake-connector-python': '2.8.0', 'six': '1.16.0', 'pytz': '2022.5', 'attrs': '22.1.0', 'pyrsistent': '0.18.1', 'setuptools': '65.4.1', 'gitdb': '4.0.9', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'ruamel.yaml.clib': '0.2.6', 'greenlet': '1.1.3', 'packaging': '21.3', 'typing-extensions': '4.4.0', 'google-api-core': '2.10.2', 'google-auth': '2.13.0', 'google-cloud-bigquery': '3.3.3', 'future': '0.18.2', 'thrift': '0.13.0', 'pyarrow': '5.0.0', 'monotonic': '1.6', 'backoff': '2.2.1', 'asn1crypto': '1.5.1', 'cffi': '1.15.1', 'cryptography': '36.0.2', 'oscrypto': '1.3.0', 'pyopenssl': '22.0.0', 'pycryptodomex': '3.15.0', 'pyjwt': '2.4.0', 'filelock': '3.8.0', 'smmap': '5.0.0', 'pyparsing': '3.0.9', 'googleapis-common-protos': '1.56.3', 'protobuf': '4.21.8', 'cachetools': '5.2.0', 'pyasn1-modules': '0.2.8', 'rsa': '4.9', 'grpcio': '1.50.0', 'google-cloud-bigquery-storage': '2.16.1', 'proto-plus': '1.22.0', 'google-cloud-core': '2.3.2', 'google-resumable-media': '2.4.0', 'pycparser': '2.20', 'pyasn1': '0.4.8', 'google-crc32c': '1.5.0'}, {'snowflake-sqlalchemy': '1.2.3', 'python-dateutil': '2.8.2', 'croniter': '1.3.7', 'pycron': '3.0.0', 'pandas': '1.5.1', 'jsonschema': '3.2.0', 'gitpython': '3.1.28', 'requests': '2.28.1', 'duckdb-engine': '0.1.11', 'ruamel.yaml': '0.17.21', 'jinja2': '3.1.2', 'more-itertools': '8.10.0', 'update-checker': '0.18.0', 'tabulate': '0.8.9', 'numpy': '1.23.3', 'sqlalchemy': '1.4.42', 'sqlalchemy-redshift': '0.8.1', 'graphviz': '0.18.2', 'pydantic': '1.10.2', 'python-levenshtein': '0.12.2', 'click': '8.1.3', 'duckdb': '0.3.4', 'sqlalchemy2-stubs': '0.0.2a28', 'yamllint': '1.27.1', 'databricks-sql-connector': '2.0.3', 'markupsafe': '2.0.1', 'pyyaml': '6.0', 'moz-sql-parser': '4.40.21126', 'rudder-sdk-python': '1.0.6', 'snowflake-connector-python': '2.8.0', 'six': '1.16.0', 'pytz': '2022.5', 'attrs': '22.1.0', 'pyrsistent': '0.18.1', 'setuptools': '65.4.1', 'gitdb': '4.0.9', 'charset-normalizer': '2.1.0', 'idna': '3.3', 'urllib3': '1.26.12', 'certifi': '2022.9.24', 'ruamel.yaml.clib': '0.2.6', 'greenlet': '1.1.3', 'packaging': '21.3', 'typing-extensions': '4.4.0', 'thrift': '0.13.0', 'pyarrow': '5.0.0', 'monotonic': '1.6', 'backoff': '2.2.1', 'asn1crypto': '1.5.1', 'cffi': '1.15.1', 'cryptography': '36.0.2', 'oscrypto': '1.3.0', 'pyopenssl': '22.0.0', 'pycryptodomex': '3.15.0', 'pyjwt': '2.4.0', 'filelock': '3.8.0', 'smmap': '5.0.0', 'pyparsing': '3.0.9', 'pycparser': '2.20'}]",322.8737063407898,77.0,77.0,
mitmproxy,1.0.1,[['Remove html2text']],"[{'certifi': '2016.9.26', 'watchdog': '0.8.3', 'setuptools': '32.3.0', 'construct': '2.8.8', 'brotlipy': '0.6.0', 'pyperclip': '1.5.27', 'pyopenssl': '16.2.0', 'h2': '2.5.1', 'flask': '0.11.1', 'requests': '2.12.4', 'hyperframe': '4.0.1', 'ruamel.yaml': '0.13.7', 'pyparsing': '2.1.10', 'pillow': '3.4.2', 'cssutils': '1.0.1', 'blinker': '1.4', 'pyasn1': '0.1.9', 'click': '6.6', 'tornado': '4.4.2', 'sortedcontainers': '1.5.6', 'jsbeautifier': '1.6.4', 'passlib': '1.6.5', 'cryptography': '1.7.1', 'six': '1.10.0', 'hpack': '2.3.0', 'ruamel.ordereddict': '0.4.9', 'typing': '3.5.2'}]",5.747512340545654,28.0,27.0,
mitmproxy,2.0.2,[['Remove html2text']],"[{'certifi': '2017.4.17', 'watchdog': '0.8.3', 'setuptools': '35.0.2', 'kaitaistruct': '0.6', 'construct': '2.8.12', 'brotlipy': '0.6.0', 'pyperclip': '1.5.27', 'pyopenssl': '16.2.0', 'h2': '2.6.2', 'requests': '2.12.4', 'hyperframe': '4.0.2', 'ruamel.yaml': '0.13.14', 'pyparsing': '2.2.0', 'cssutils': '1.0.2', 'blinker': '1.4', 'pyasn1': '0.2.3', 'click': '6.7', 'tornado': '4.4.3', 'sortedcontainers': '1.5.6', 'jsbeautifier': '1.6.12', 'passlib': '1.7.1', 'cryptography': '1.8.1', 'appdirs': '1.4.3', 'packaging': '16.8', 'six': '1.10.0', 'hpack': '2.3.0'}]",5.887744903564453,27.0,26.0,
molecule,2.19.0,[['Remove yamllint']],"[{'sh': '1.12.14', 'six': '1.11.0', 'psutil': '5.4.6', 'flake8': '3.5.0', 'pbr': '5.0.0', 'cerberus': '1.2', 'pexpect': '4.6.0', 'testinfra': '1.16.0', 'cookiecutter': '1.6.0', 'click-completion': '0.3.1', 'jinja2': '2.10', 'python-gilt': '1.2.1', 'tabulate': '0.8.2', 'anyconfig': '0.9.7', 'click': '6.7', 'tree-format': '0.1.2', 'colorama': '0.3.9', 'pyyaml': '3.13', 'pyflakes': '1.6.0', 'pycodestyle': '2.3.1', 'mccabe': '0.6.1', 'ptyprocess': '0.6.0', 'pytest': '3.9.1', 'future': '0.16.0', 'binaryornot': '0.4.4', 'whichcraft': '0.5.2', 'poyo': '0.4.2', 'jinja2-time': '0.2.0', 'requests': '2.19.1', 'markupsafe': '1.0', 'fasteners': '0.14.1', 'git-url-parse': '1.1.0', 'py': '1.7.0', 'setuptools': '40.4.3', 'attrs': '18.2.0', 'more-itertools': '4.3.0', 'atomicwrites': '1.2.1', 'pluggy': '0.8.0', 'chardet': '3.0.4', 'idna': '2.7', 'urllib3': '1.23', 'certifi': '2018.10.15', 'monotonic': '1.5'}]",27.479587078094482,44.0,43.0,
